id,domain,protocol,responseStart,domInteractive,domComplete,nextHopProtocol,successful,protocol_verified
4217,www.google.dz,HTTP/3,161.2000000011176,308.09999999962747,676.5999999996275,h3,True,True
4219,www.buffer.com,HTTP/3,157.0,389.0999999996274,487.5,h3,True,True
4224,www.theregister.co.uk,HTTP/3,183.5,270.0,1085.199999999255,h3,True,True
4229,www.tappx.com,HTTP/3,209.80000000074503,536.2000000011176,730.5999999996275,h3,True,True
4231,www.routledge.com,HTTP/3,1327.800000000745,1939.7000000011176,3416.5,h3,True,True
4239,www.vlgaimup.pro,HTTP/3,1307.4900000002235,1328.855000000447,1824.9000000003723,h3,True,True
4240,www.searchengineland.com,HTTP/3,85.9199999999255,106.7050000000745,418.9950000010431,h3,True,True
4241,www.aviasales.com,HTTP/3,141.7000000011176,546.2000000011176,3318.9000000003725,h3,True,True
4244,www.mailerlite.com,HTTP/3,476.6999999992549,650.5999999996275,1844.0999999996277,h3,True,True
4246,www.faceit.com,HTTP/3,58.28000000119209,78.62000000104308,192.36500000022352,h3,True,True
4247,www.google.com.pr,HTTP/3,145.80000000074506,278.80000000074506,661.5999999996275,h3,True,True
4249,www.hdhub4u.soccer,HTTP/3,674.8999999985099,1367.2999999988824,1694.7999999988824,h3,True,True
4256,www.tomshardware.com,HTTP/3,99.40000000037251,481.0999999996274,1313.5,h3,True,True
4259,www.unsw.edu.au,HTTP/3,875.8000000007451,1408.5999999996277,2333.0999999996275,h3,True,True
4260,www.peatix.com,HTTP/3,830.4000000003725,845.9000000003725,846.3000000007451,h3,True,True
4268,www.5movierulz.ag,HTTP/3,990.8000000007452,1800.300000000745,2078.0999999996275,h3,True,True
4270,www.filmyzilla5.com,HTTP/3,767.5,981.5999999996276,1300.5999999996277,h3,True,True
4276,www.blogspot.de,HTTP/3,786.0999999996275,1001.5,1108.9000000003723,h3,True,True
4279,www.xn--72cc8aul7gxbl0d4etdk.com,HTTP/3,578.6999999992549,702.2999999988824,1021.0,h3,True,True
4281,www.mp4moviez.rodeo,HTTP/3,1816.2000000011176,2044.9000000003723,2813.9000000003725,h3,True,True
4287,www.justwatch.com,HTTP/3,76.40000000037253,437.1999999992549,666.9000000003725,h3,True,True
4289,www.dpbossattamatka.net,HTTP/3,1572.2999999988824,1949.3999999985097,1955.0,h3,True,True
4293,www.dpbossnet.services,HTTP/3,960.3000000007452,1141.0999999996277,1145.4000000003723,h3,True,True
4299,www.dpbosss.services,HTTP/3,986.0999999996276,1150.199999999255,1153.699999999255,h3,True,True
